ICAR_ID;ICAR_DATE_DEBUT;ICAR_DATE_FIN;ICAR_NOM_RUE;ICAR_NOM_RUE_CODELG;ICAR_NOM_RUE_ALT;ICAR_NOM_RUE_CODELGALT;ICAR_INS;ICAR_COMMUNE;ICAR_COMMUNE_CODELG;ICAR_COMMUNE_ALT;ICAR_COMMUNE_CODELGALT;ICAR_VALIDATION
7757599;01/01/1969;;Rue du Bois du Mont;FR;;;93056;Philippeville;FR;;;N
7757600;01/01/1969;;Rue du Bois Lorain;FR;;;93056;Philippeville;FR;;;N
7757601;01/01/1969;;Rue du Breu;FR;;;93056;Philippeville;FR;;;N
7757602;01/01/1969;;Rue du Buisson;FR;;;93056;Philippeville;FR;;;N
7757603;01/01/1969;;Rue du Calvaire;FR;;;93056;Philippeville;FR;;;N
7757604;01/01/1969;;Rue du Centre;FR;;;93056;Philippeville;FR;;;N
7757605;01/01/1969;;Rue du Château d'Eau;FR;;;93056;Philippeville;FR;;;N
7757606;01/01/1969;;Rue du Cheval Blanc;FR;;;93056;Philippeville;FR;;;N
7757607;01/01/1969;;Rue du Collège;FR;;;93056;Philippeville;FR;;;N
7757608;01/01/1969;;Rue du Corbeau;FR;;;93056;Philippeville;FR;;;N
7757609;01/01/1969;;Rue du Curé;FR;;;93056;Philippeville;FR;;;N
7757610;01/01/1969;;Rue du Faubourg;FR;;;93056;Philippeville;FR;;;N
7757611;01/01/1969;;Rue du Faubourg de Neuville;FR;;;93056;Philippeville;FR;;;N
7757612;01/01/1969;;Rue du Fort;FR;;;93056;Philippeville;FR;;;N
7757613;01/01/1969;;Rue du Fraity;FR;;;93056;Philippeville;FR;;;N
7757614;01/01/1969;;Rue du Gai;FR;;;93056;Philippeville;FR;;;N
7757615;01/01/1969;;Rue du Grand Bon Dieu;FR;;;93056;Philippeville;FR;;;N
7757616;01/01/1969;;Rue du Grand Chaume;FR;;;93056;Philippeville;FR;;;N
7757617;01/01/1969;;Rue du Grand Fond;FR;;;93056;Philippeville;FR;;;N
7757618;01/01/1969;;Rue du Grand Ry;FR;;;93056;Philippeville;FR;;;N
7757619;01/01/1969;;Rue du Herdeau;FR;;;93056;Philippeville;FR;;;N
7757620;01/01/1969;;Rue du Hussard;FR;;;93056;Philippeville;FR;;;N
7757621;01/01/1969;;Rue du Kiosque;FR;;;93056;Philippeville;FR;;;N
7757622;01/01/1969;;Rue du Longpré;FR;;;93056;Philippeville;FR;;;N
7757623;01/01/1969;;Rue du Monument;FR;;;93056;Philippeville;FR;;;N
7757624;01/01/1969;;Rue du Moulignat;FR;;;93056;Philippeville;FR;;;N
7757625;01/01/1969;;Rue du Moulin;FR;;;93056;Philippeville;FR;;;N
7757626;01/01/1969;;Rue du Moulin de Roly;FR;;;93056;Philippeville;FR;;;N
7757627;01/01/1969;;Rue du Moulin de Romedenne;FR;;;93056;Philippeville;FR;;;N
7757628;01/01/1969;;Rue du Pechy;FR;;;93056;Philippeville;FR;;;N
7757629;01/01/1969;;Rue du Pige;FR;;;93056;Philippeville;FR;;;N
7757630;01/01/1969;;Rue du Pont;FR;;;93056;Philippeville;FR;;;N
7757631;01/01/1969;;Rue du Pont Tchantchès;FR;;;93056;Philippeville;FR;;;N
7757632;01/01/1969;;Rue du Postienne;FR;;;93056;Philippeville;FR;;;N
7757633;01/01/1969;;Rue du Pouly;FR;;;93056;Philippeville;FR;;;N
7757634;01/01/1969;;Rue du Prouvet;FR;;;93056;Philippeville;FR;;;N
7757635;01/01/1969;;Rue du Quairiat;FR;;;93056;Philippeville;FR;;;N
7757636;01/01/1969;;Rue du Quartier Brûlé;FR;;;93056;Philippeville;FR;;;N
7757637;01/01/1969;;Rue du Ravin;FR;;;93056;Philippeville;FR;;;N
7757638;01/01/1969;;Rue du Ry des Gattes;FR;;;93056;Philippeville;FR;;;N
7757639;01/01/1969;;Rue du Tisserand;FR;;;93056;Philippeville;FR;;;N
7757640;01/01/1969;;Rue du Transval;FR;;;93056;Philippeville;FR;;;N
7757641;01/01/1969;;Rue du Vieil Etang;FR;;;93056;Philippeville;FR;;;N
7757642;01/01/1969;;Rue du Village;FR;;;93056;Philippeville;FR;;;N
7757643;01/01/1969;;Rue du Viveroux;FR;;;93056;Philippeville;FR;;;N
7757644;01/01/1969;;Rue du Vivier;FR;;;93056;Philippeville;FR;;;N
7757645;01/01/1969;;Rue Eglise Saint-Lambert;FR;;;93056;Philippeville;FR;;;N
7757646;01/01/1969;;Rue Eglise Saint-Philippe;FR;;;93056;Philippeville;FR;;;N
7757647;01/01/1969;;Rue Ernest Lahaye;FR;;;93056;Philippeville;FR;;;N
7757648;01/01/1969;;Rue Fond des Vaux;FR;;;93056;Philippeville;FR;;;N
7757649;01/01/1969;;Rue Fontaine d'Ognet;FR;;;93056;Philippeville;FR;;;N
7757650;01/01/1969;;Rue Fontaine Saint-Pierre;FR;;;93056;Philippeville;FR;;;N
7757651;01/01/1969;;Rue Général Hontoy;FR;;;93056;Philippeville;FR;;;N
7757652;01/01/1969;;Rue Gigi;FR;;;93056;Philippeville;FR;;;N
7757653;01/01/1969;;Rue Grand Mont;FR;;;93056;Philippeville;FR;;;N
7757654;01/01/1969;;Rue Grande;FR;;;93056;Philippeville;FR;;;N
7757655;01/01/1969;;Rue Haut du Village;FR;;;93056;Philippeville;FR;;;N
7757656;01/01/1969;;Rue Ingremez;FR;;;93056;Philippeville;FR;;;N
7757657;01/01/1969;;Rue Jardin des Olives;FR;;;93056;Philippeville;FR;;;N
7757658;01/01/1969;;Rue Lavaux;FR;;;93056;Philippeville;FR;;;N
7757659;01/01/1969;;Rue Les Machenées;FR;;;93056;Philippeville;FR;;;N
7757660;01/01/1969;;Rue Les Vercons;FR;;;93056;Philippeville;FR;;;N
7757661;01/01/1969;;Rue Malplaquée;FR;;;93056;Philippeville;FR;;;N
7757662;01/01/1969;;Rue Mont de Coliat;FR;;;93056;Philippeville;FR;;;N
7757663;01/01/1969;;Rue Neuve;FR;;;93056;Philippeville;FR;;;N
7757664;01/01/1969;;Rue Notre-Dame;FR;;;93056;Philippeville;FR;;;N
7757665;01/01/1969;;Rue Olimbois;FR;;;93056;Philippeville;FR;;;N
7757666;01/01/1969;;Rue Père Heugens;FR;;;93056;Philippeville;FR;;;N
7757667;01/01/1969;;Rue Pétrelle;FR;;;93056;Philippeville;FR;;;N
7757668;01/01/1969;;Rue Pisselotte;FR;;;93056;Philippeville;FR;;;N
7757669;01/01/1969;;Rue Pont al'Fosse;FR;;;93056;Philippeville;FR;;;N
7757670;01/01/1969;;Rue Pont de Pierres;FR;;;93056;Philippeville;FR;;;N
7757671;01/01/1969;;Rue Principale;FR;;;93056;Philippeville;FR;;;N
7757672;01/01/1969;;Rue Résidence Vauban;FR;;;93056;Philippeville;FR;;;N
7757673;01/01/1969;;Rue Saint-Hubert;FR;;;93056;Philippeville;FR;;;N
7757674;01/01/1969;;Rue Saint-Jean;FR;;;93056;Philippeville;FR;;;N
7757675;01/01/1969;;Rue Saint-Martin;FR;;;93056;Philippeville;FR;;;N
7757676;01/01/1969;;Rue Saint-Roch;FR;;;93056;Philippeville;FR;;;N
7757677;01/01/1969;;Rue Sepré;FR;;;93056;Philippeville;FR;;;N
7757678;01/01/1969;;Rue sous le Château;FR;;;93056;Philippeville;FR;;;N
7757679;01/01/1969;;Rue Station Nord;FR;;;93056;Philippeville;FR;;;N
7757680;01/01/1969;;Rue Station Sud;FR;;;93056;Philippeville;FR;;;N
7757681;01/01/1969;;Rue Terne des Coris;FR;;;93056;Philippeville;FR;;;N
7757682;01/01/1969;;Rue Tienne Wérichet;FR;;;93056;Philippeville;FR;;;N
7757683;01/01/1969;;Rue Vieilles Fosses;FR;;;93056;Philippeville;FR;;;N
7757684;01/01/1969;;Ruelle des Afflidgis;FR;;;93056;Philippeville;FR;;;N
7757685;01/01/1969;;Ruelle Dry Les Courtils;FR;;;93056;Philippeville;FR;;;N
7757686;01/01/1969;;Ruelle Piret;FR;;;93056;Philippeville;FR;;;N
7757687;01/01/1969;;Scierie;FR;;;93056;Philippeville;FR;;;N
7757688;01/01/1969;;Tapoumont;FR;;;93056;Philippeville;FR;;;N
7757689;01/01/1969;;Tienne al Gatte;FR;;;93056;Philippeville;FR;;;N
7757690;01/01/1969;;Tienne De La Justice;FR;;;93056;Philippeville;FR;;;N
7757691;01/01/1969;;Tienne des Geneaux;FR;;;93056;Philippeville;FR;;;N
7757692;01/01/1969;;Trieux Collets;FR;;;93056;Philippeville;FR;;;N
7757693;01/01/1969;;Try Moussoux;FR;;;93056;Philippeville;FR;;;N
7757694;01/01/1969;;Wez Charnois;FR;;;93056;Philippeville;FR;;;N
7757695;01/01/1969;;Wez de Chine;FR;;;93056;Philippeville;FR;;;N
7757696;01/01/1969;;Zoning des Quatre Bras;FR;;;93056;Philippeville;FR;;;N
7757697;01/01/1969;;Allée Centrale;FR;;;93088;Walcourt;FR;;;N
7757698;01/01/1969;;Allée de la Fontaine;FR;;;93088;Walcourt;FR;;;N
7757699;01/01/1969;;Allée de l'Aigle Noire;FR;;;93088;Walcourt;FR;;;N
7757700;01/11/1980;;Allée de l'Illiade;FR;;;93088;Walcourt;FR;;;N
7757701;01/01/1980;;Allée de l'Odyssée;FR;;;93088;Walcourt;FR;;;N
7757702;01/01/1969;;Allée des Alouettes;FR;;;93088;Walcourt;FR;;;N
7757703;01/11/1980;;Allée des Biches;FR;;;93088;Walcourt;FR;;;N
7757704;01/11/1980;;Allée des Blaireaux;FR;;;93088;Walcourt;FR;;;N
7757705;01/01/1969;;Allée des Bruyères;FR;;;93088;Walcourt;FR;;;N
7757706;01/01/1969;;Allée des Chardonnerets;FR;;;93088;Walcourt;FR;;;N
7757707;01/11/1980;;Allée des Ecureuils;FR;;;93088;Walcourt;FR;;;N
7757708;01/11/1980;;Allée des Eperons;FR;;;93088;Walcourt;FR;;;N
7757709;01/01/1969;;Allée des Faisans;FR;;;93088;Walcourt;FR;;;N
7757710;01/11/1980;;Allée des Gazelles;FR;;;93088;Walcourt;FR;;;N
7757711;01/11/1980;;Allée des Hiboux;FR;;;93088;Walcourt;FR;;;N
7757712;01/01/1969;;Allée des Hirondelles;FR;;;93088;Walcourt;FR;;;N
7757713;01/01/1969;;Allée des Linaires;FR;;;93088;Walcourt;FR;;;N
7757714;01/01/1969;;Allée des Meules;FR;;;93088;Walcourt;FR;;;N
7757715;01/11/1980;;Allée des Perdrix;FR;;;93088;Walcourt;FR;;;N
7757716;01/01/1969;;Allée des Plantains;FR;;;93088;Walcourt;FR;;;N
7757717;01/11/1980;;Allée des Sangliers;FR;;;93088;Walcourt;FR;;;N
7757718;01/11/1980;;Allée du 125ème Régiment d'Infanterie;FR;;;93088;Walcourt;FR;;;N
7757719;01/01/1969;;Allée John Fitzgerald Kennedy;FR;;;93088;Walcourt;FR;;;N
7757720;01/11/1980;;Allée Nord;FR;;;93088;Walcourt;FR;;;N
7757721;01/11/1980;;Allée Pénélope;FR;;;93088;Walcourt;FR;;;N
7757722;01/11/1980;;Allée Sud;FR;;;93088;Walcourt;FR;;;N
7757723;01/11/1980;;Allée Télémaque;FR;;;93088;Walcourt;FR;;;N
7757724;01/01/1969;;Basse Rue;FR;;;93088;Walcourt;FR;;;N
7757725;01/01/1969;;Bois de Thy-Allée n 1;FR;;;93088;Walcourt;FR;;;N
7757726;01/01/1969;;Bois de Thy-Allée n 2;FR;;;93088;Walcourt;FR;;;N
7757727;01/01/1969;;Bois de Thy-Allée n 3;FR;;;93088;Walcourt;FR;;;N
7757728;01/01/1969;;Bois des Moines;FR;;;93088;Walcourt;FR;;;N
7757729;01/01/1969;;Bois des Restins;FR;;;93088;Walcourt;FR;;;N
7757730;01/01/1969;;Bois du Cachelon;FR;;;93088;Walcourt;FR;;;N
7757731;01/01/1969;;Caporaux;FR;;;93088;Walcourt;FR;;;N
7757732;01/01/1969;;Chapelle aux Splingles;FR;;;93088;Walcourt;FR;;;N
7757733;01/01/1969;;Château de Fairoul;FR;;;93088;Walcourt;FR;;;N
7757734;01/01/1969;;Chemin de Biereux;FR;;;93088;Walcourt;FR;;;N
7757735;01/01/1969;;Chemin de Courtenry;FR;;;93088;Walcourt;FR;;;N
7757736;01/01/1969;;Chemin de la Fontaine Lagasse;FR;;;93088;Walcourt;FR;;;N
7757737;01/01/1969;;Chemin de la Ronce;FR;;;93088;Walcourt;FR;;;N
7757738;01/11/1980;;Chemin de la Solitude;FR;;;93088;Walcourt;FR;;;N
7757739;01/01/1969;;Chemin de Mertenne;FR;;;93088;Walcourt;FR;;;N
7757740;01/01/1969;;Chemin de Péruwet;FR;;;93088;Walcourt;FR;;;N
7757741;01/01/1969;;Chemin des Bourguignons;FR;;;93088;Walcourt;FR;;;N
7757742;01/11/1980;;Chemin des Meuniers;FR;;;93088;Walcourt;FR;;;N
7757743;01/01/1969;;Chemin du Calvaire;FR;;;93088;Walcourt;FR;;;N
7757744;01/01/1969;;Chemin du Courtenry;FR;;;93088;Walcourt;FR;;;N
7757745;01/01/1969;;Chemin du Rigonvert;FR;;;93088;Walcourt;FR;;;N
7757746;01/01/1969;;Chemin du Try Boutou;FR;;;93088;Walcourt;FR;;;N
7757747;01/11/1980;;Cour des Usines;FR;;;93088;Walcourt;FR;;;N
7757748;01/11/1980;;Cour du Juge;FR;;;93088;Walcourt;FR;;;N
7757749;01/01/1969;;Domaine de Bertransart;FR;;;93088;Walcourt;FR;;;N
7757750;01/01/1969;;Domaine de la Maladrerie;FR;;;93088;Walcourt;FR;;;N
7757751;01/01/1969;;Domaine du Pumont;FR;;;93088;Walcourt;FR;;;N
7757752;01/01/1969;;Domaine les Petons;FR;;;93088;Walcourt;FR;;;N
7757753;01/01/1969;;Ferme de Maisoncelle;FR;;;93088;Walcourt;FR;;;N
7757754;01/01/1969;;Ferme des Boulys;FR;;;93088;Walcourt;FR;;;N
7757755;01/11/1980;;Ferme du Château;FR;;;93088;Walcourt;FR;;;N
7757756;01/11/1980;;Fond des Veaux;FR;;;93088;Walcourt;FR;;;N
7757757;01/01/1969;;Fonds Marteau;FR;;;93088;Walcourt;FR;;;N
7757758;01/01/1969;;Grand Place;FR;;;93088;Walcourt;FR;;;N
7757759;01/01/1969;;Grand Rue;FR;;;93088;Walcourt;FR;;;N
7757760;01/01/1969;;Grand'Place;FR;;;93088;Walcourt;FR;;;N
7757761;01/11/1980;;Grand'Route;FR;;;93088;Walcourt;FR;;;N
7757762;01/11/1980;;Grand'Rue;FR;;;93088;Walcourt;FR;;;N
7757763;01/01/1969;;Happeau;FR;;;93088;Walcourt;FR;;;N
7757764;01/01/1969;;Houssière;FR;;;93088;Walcourt;FR;;;N
7757765;01/01/1969;;La Sault;FR;;;93088;Walcourt;FR;;;N
7757766;01/01/1969;;Le Bois de Queues;FR;;;93088;Walcourt;FR;;;N
7757767;01/01/1969;;Le Moulignat;FR;;;93088;Walcourt;FR;;;N
7757768;01/11/1980;;Les Battis;FR;;;93088;Walcourt;FR;;;N
7757769;01/01/1969;;Les Couturelles;FR;;;93088;Walcourt;FR;;;N
7757770;01/01/1969;;Les Peupliers;FR;;;93088;Walcourt;FR;;;N
7757771;01/11/1980;;Les Platanes;FR;;;93088;Walcourt;FR;;;N
7757772;01/01/1969;;Les Prés Madeleine;FR;;;93088;Walcourt;FR;;;N
7757773;01/11/1980;;Les Tilleuls;FR;;;93088;Walcourt;FR;;;N
7757774;01/01/1969;;Moulin de Thy;FR;;;93088;Walcourt;FR;;;N
7757775;01/11/1980;;Parc Taille en Bois;FR;;;93088;Walcourt;FR;;;N
7757776;01/01/1969;;Paucot;FR;;;93088;Walcourt;FR;;;N
7757777;01/01/1969;;Pavillon;FR;;;93088;Walcourt;FR;;;N
7757778;01/01/1969;;Place Communale;FR;;;93088;Walcourt;FR;;;N
7757779;01/01/1969;;Place de l'Hôtel de Ville;FR;;;93088;Walcourt;FR;;;N
7757780;01/01/1969;;Place des Combattants;FR;;;93088;Walcourt;FR;;;N
7757781;01/11/1980;;Place du Mayeur;FR;;;93088;Walcourt;FR;;;N
7757782;01/11/1980;;Place du Moulin;FR;;;93088;Walcourt;FR;;;N
7757783;01/01/1969;;Place du Puits;FR;;;93088;Walcourt;FR;;;N
7757784;01/11/1980;;Place du Vieux Château;FR;;;93088;Walcourt;FR;;;N
7757785;01/11/1980;;Place Saint-Lambert;FR;;;93088;Walcourt;FR;;;N
7757786;01/11/1980;;Place Saint-Laurent;FR;;;93088;Walcourt;FR;;;N
7757787;01/11/1980;;Place Saint-Walhère;FR;;;93088;Walcourt;FR;;;N
7757788;01/11/1980;;Plein Sud;FR;;;93088;Walcourt;FR;;;N
7757789;01/11/1980;;Pont des Diables;FR;;;93088;Walcourt;FR;;;N
7757790;01/01/1969;;Pré Millette;FR;;;93088;Walcourt;FR;;;N
7757791;01/01/1969;;Route de Bonnières;FR;;;93088;Walcourt;FR;;;N
7757792;01/11/1980;;Route de Couvin;FR;;;93088;Walcourt;FR;;;N
7757793;01/01/1969;;Route de Philippeville;FR;;;93088;Walcourt;FR;;;N
7757794;01/11/1980;;Route de Rocroi;FR;;;93088;Walcourt;FR;;;N
7757795;01/11/1980;;Route de Thy-le-Château;FR;;;93088;Walcourt;FR;;;N
7757796;01/01/1969;;Rue Adujoir;FR;;;93088;Walcourt;FR;;;N
7757797;01/01/1969;;Rue Ahérée;FR;;;93088;Walcourt;FR;;;N
7757798;01/11/1980;;Rue Al'Bressène;FR;;;93088;Walcourt;FR;;;N
7757799;01/01/1969;;Rue Al'Mai;FR;;;93088;Walcourt;FR;;;N
7757800;01/11/1980;;Rue Al'Vaulx;FR;;;93088;Walcourt;FR;;;N
7757801;01/01/1969;;Rue Amérique;FR;;;93088;Walcourt;FR;;;N
7757802;01/01/1969;;Rue Ancienne Verrerie;FR;;;93088;Walcourt;FR;;;N
7757803;01/11/1980;;Rue au Fir;FR;;;93088;Walcourt;FR;;;N
7757804;01/01/1969;;Rue Basse;FR;;;93088;Walcourt;FR;;;N
7757805;01/01/1969;;Rue Battefer;FR;;;93088;Walcourt;FR;;;N
7757806;01/01/1969;;Rue Beau Séjour;FR;;;93088;Walcourt;FR;;;N
7757807;01/01/1969;;Rue Beau Soleil;FR;;;93088;Walcourt;FR;;;N
7757808;01/11/1980;;Rue Bel Horizon;FR;;;93088;Walcourt;FR;;;N
7757809;01/01/1969;;Rue Belle Vue;FR;;;93088;Walcourt;FR;;;N
7757810;01/01/1969;;Rue Beloeil;FR;;;93088;Walcourt;FR;;;N
7757811;01/01/1980;;Rue Bert Hallet;FR;;;93088;Walcourt;FR;;;N
7757812;01/11/1980;;Rue Bia Bouquet;FR;;;93088;Walcourt;FR;;;N
7757813;01/11/1980;;Rue Blanche Borne;FR;;;93088;Walcourt;FR;;;N
7757814;01/01/1969;;Rue Bois Camus;FR;;;93088;Walcourt;FR;;;N
7757815;01/01/1969;;Rue Bois Hardy;FR;;;93088;Walcourt;FR;;;N
7757816;01/01/1969;;Rue Bois Mignon;FR;;;93088;Walcourt;FR;;;N
7757817;01/01/1969;;Rue Bois Monseu;FR;;;93088;Walcourt;FR;;;N
7757818;01/11/1980;;Rue Boulvin;FR;;;93088;Walcourt;FR;;;N
7757819;01/01/1969;;Rue Bout de la Haut;FR;;;93088;Walcourt;FR;;;N
7757820;01/11/1980;;Rue Cafonette;FR;;;93088;Walcourt;FR;;;N
7757821;01/11/1980;;Rue Capitaine Aviateur Henri Goblet;FR;;;93088;Walcourt;FR;;;N
7757822;01/01/1969;;Rue Champsfosses;FR;;;93088;Walcourt;FR;;;N
7757823;01/11/1980;;Rue Chant des Oiseaux;FR;;;93088;Walcourt;FR;;;N
7757824;01/01/1969;;Rue Chantesmesse;FR;;;93088;Walcourt;FR;;;N
7757825;01/11/1980;;Rue Chapelle Rosine;FR;;;93088;Walcourt;FR;;;N
7757826;01/01/1969;;Rue Chauvrée;FR;;;93088;Walcourt;FR;;;N
7757827;01/01/1969;;Rue Clos des Pêcheurs;FR;;;93088;Walcourt;FR;;;N
7757828;01/11/1980;;Rue Coin du Bois;FR;;;93088;Walcourt;FR;;;N
7757829;01/01/1969;;Rue Crèvecoeur;FR;;;93088;Walcourt;FR;;;N
7757830;01/01/1969;;Rue d'Andenne;FR;;;93088;Walcourt;FR;;;N
7757831;01/11/1980;;Rue de Baileux;FR;;;93088;Walcourt;FR;;;N
7757832;01/01/1969;;Rue de Barbençon;FR;;;93088;Walcourt;FR;;;N
7757833;01/01/1969;;Rue de Beaumont;FR;;;93088;Walcourt;FR;;;N
7757834;01/11/1980;;Rue de Berzée;FR;;;93088;Walcourt;FR;;;N
7757835;01/11/1980;;Rue de Bourgogne;FR;;;93088;Walcourt;FR;;;N
7757836;01/01/1969;;Rue de Boussu;FR;;;93088;Walcourt;FR;;;N
7757837;01/01/1969;;Rue de Castillon;FR;;;93088;Walcourt;FR;;;N
7757838;01/11/1980;;Rue de Charleroi;FR;;;93088;Walcourt;FR;;;N
7757839;01/01/1969;;Rue de Chastres;FR;;;93088;Walcourt;FR;;;N
7757840;01/01/1969;;Rue de Clermont;FR;;;93088;Walcourt;FR;;;N
7757841;01/01/1969;;Rue de Cornaye;FR;;;93088;Walcourt;FR;;;N
7757842;01/11/1980;;Rue de Coumagne;FR;;;93088;Walcourt;FR;;;N
7757843;01/11/1980;;Rue de Daussois;FR;;;93088;Walcourt;FR;;;N
7757844;01/11/1980;;Rue de Fairoul;FR;;;93088;Walcourt;FR;;;N
7757845;01/01/1969;;Rue de Fontenelle;FR;;;93088;Walcourt;FR;;;N
7757846;01/01/1969;;Rue de Fraire;FR;;;93088;Walcourt;FR;;;N
7757847;01/11/1980;;Rue de France;FR;;;93088;Walcourt;FR;;;N
7757848;01/11/1980;;Rue de Gerlimpont;FR;;;93088;Walcourt;FR;;;N
7757849;01/01/1969;;Rue de Gerpinnes;FR;;;93088;Walcourt;FR;;;N
7757850;01/11/1980;;Rue de Gobievaux;FR;;;93088;Walcourt;FR;;;N
7757851;01/11/1980;;Rue de Gourdinne;FR;;;93088;Walcourt;FR;;;N
7757852;01/01/1969;;Rue de la Banque;FR;;;93088;Walcourt;FR;;;N
7757853;01/01/1969;;Rue de la Barrière;FR;;;93088;Walcourt;FR;;;N
7757854;01/11/1980;;Rue de la Barrière 6e Avenue;FR;;;93088;Walcourt;FR;;;N
7757855;01/01/1969;;Rue de la Basilique;FR;;;93088;Walcourt;FR;;;N
7757856;01/11/1980;;Rue de la Botte;FR;;;93088;Walcourt;FR;;;N
7757857;01/11/1980;;Rue de la Bourlotte;FR;;;93088;Walcourt;FR;;;N
7757858;01/11/1980;;Rue de la Brasserie;FR;;;93088;Walcourt;FR;;;N
7757859;01/01/1969;;Rue de la Chapelle;FR;;;93088;Walcourt;FR;;;N
7757860;01/01/1969;;Rue de la Citadelle;FR;;;93088;Walcourt;FR;;;N
7757861;01/01/1969;;Rue de la Closière;FR;;;93088;Walcourt;FR;;;N
7757862;01/01/1969;;Rue de la Croisette;FR;;;93088;Walcourt;FR;;;N
7757863;01/11/1980;;Rue de la Croix;FR;;;93088;Walcourt;FR;;;N
7757864;01/01/1969;;Rue de la Cure;FR;;;93088;Walcourt;FR;;;N
7757865;01/01/1969;;Rue de la Fenderie;FR;;;93088;Walcourt;FR;;;N
7757866;01/01/1969;;Rue de la Folie;FR;;;93088;Walcourt;FR;;;N
7757867;01/01/1969;;Rue de la Fonderie;FR;;;93088;Walcourt;FR;;;N
7757868;01/11/1980;;Rue de la Forge;FR;;;93088;Walcourt;FR;;;N
7757869;01/01/1969;;Rue de la Fostelle;FR;;;93088;Walcourt;FR;;;N
7757870;01/01/1969;;Rue de la Gare;FR;;;93088;Walcourt;FR;;;N
7757871;01/01/1969;;Rue de la Marbrerie;FR;;;93088;Walcourt;FR;;;N
7757872;01/01/1969;;Rue de la Maroquette;FR;;;93088;Walcourt;FR;;;N
7757873;01/01/1969;;Rue de la Mésange;FR;;;93088;Walcourt;FR;;;N
7757874;01/01/1969;;Rue de la Miroiterie;FR;;;93088;Walcourt;FR;;;N
7757875;01/01/1969;;Rue de la Montagne;FR;;;93088;Walcourt;FR;;;N
7757876;01/01/1969;;Rue de la Place;FR;;;93088;Walcourt;FR;;;N
7757877;01/11/1980;;Rue de la Place Verte;FR;;;93088;Walcourt;FR;;;N
7757878;01/01/1969;;Rue de la Rochelle;FR;;;93088;Walcourt;FR;;;N
7757879;01/11/1980;;Rue de la Rosée;FR;;;93088;Walcourt;FR;;;N
7757880;01/11/1980;;Rue de la Salle;FR;;;93088;Walcourt;FR;;;N
7757881;01/11/1980;;Rue de la Scierie;FR;;;93088;Walcourt;FR;;;N
7757882;01/01/1969;;Rue de la Sittelle;FR;;;93088;Walcourt;FR;;;N
7757883;01/01/1969;;Rue de la Station;FR;;;93088;Walcourt;FR;;;N
7757884;01/01/1969;;Rue de la Tannerie;FR;;;93088;Walcourt;FR;;;N
7757885;01/01/1969;;Rue de la Tenderie;FR;;;93088;Walcourt;FR;;;N
7757886;01/11/1980;;Rue de la Thyria;FR;;;93088;Walcourt;FR;;;N
7757887;01/11/1980;;Rue de la Valentinoise;FR;;;93088;Walcourt;FR;;;N
7757888;01/01/1969;;Rue de la Vieille Ferme;FR;;;93088;Walcourt;FR;;;N
7757889;01/11/1980;;Rue de l'Abreuvoir;FR;;;93088;Walcourt;FR;;;N
7757890;01/01/1969;;Rue de Laneffe;FR;;;93088;Walcourt;FR;;;N
7757891;01/11/1980;;Rue de l'Eglantier;FR;;;93088;Walcourt;FR;;;N
7757892;01/01/1969;;Rue de l'Eglise;FR;;;93088;Walcourt;FR;;;N
7757893;01/01/1969;;Rue de Lennery;FR;;;93088;Walcourt;FR;;;N
7757894;01/11/1980;;Rue de l'Espenne;FR;;;93088;Walcourt;FR;;;N
7757895;01/11/1980;;Rue de l'Institut Louis-Marie;FR;;;93088;Walcourt;FR;;;N
7757896;01/11/1980;;Rue de Lumsonry 1e Avenue;FR;;;93088;Walcourt;FR;;;N
7757897;01/11/1980;;Rue de Lumsonry 2e Avenue;FR;;;93088;Walcourt;FR;;;N
7757898;01/11/1980;;Rue de Mahy;FR;;;93088;Walcourt;FR;;;N
7757899;01/01/1969;;Rue de Maisoncelle;FR;;;93088;Walcourt;FR;;;N
7757900;01/01/1969;;Rue de Majonry;FR;;;93088;Walcourt;FR;;;N
7757901;01/01/1969;;Rue de Mertenne;FR;;;93088;Walcourt;FR;;;N
7757902;01/11/1980;;Rue de Morialmé;FR;;;93088;Walcourt;FR;;;N
7757903;01/11/1980;;Rue de Nalinnes;FR;;;93088;Walcourt;FR;;;N
7757904;01/01/1969;;Rue de Namur;FR;;;93088;Walcourt;FR;;;N
7757905;01/11/1980;;Rue de Norgimont;FR;;;93088;Walcourt;FR;;;N
7757906;01/01/1969;;Rue de Pry;FR;;;93088;Walcourt;FR;;;N
7757907;01/01/1969;;Rue de Rognée;FR;;;93088;Walcourt;FR;;;N
7757908;01/11/1980;;Rue de Sausy;FR;;;93088;Walcourt;FR;;;N
7757909;01/01/1969;;Rue de Senzeilles;FR;;;93088;Walcourt;FR;;;N
7757910;01/01/1969;;Rue de Silenrieux;FR;;;93088;Walcourt;FR;;;N
7757911;01/01/1969;;Rue de Somzée;FR;;;93088;Walcourt;FR;;;N
7757912;01/01/1969;;Rue de Strée;FR;;;93088;Walcourt;FR;;;N
7757913;01/11/1980;;Rue de Tarcienne;FR;;;93088;Walcourt;FR;;;N
7757914;01/01/1969;;Rue de Teignies;FR;;;93088;Walcourt;FR;;;N
7757915;01/11/1980;;Rue de Temple;FR;;;93088;Walcourt;FR;;;N
7757916;01/11/1980;;Rue de Thuillies;FR;;;93088;Walcourt;FR;;;N
7757917;01/11/1980;;Rue de Thy-le-Bauduin;FR;;;93088;Walcourt;FR;;;N
